Label,Text,Predicted_Label
ham,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,ham
ham,Ü no home work to do meh...,ham
ham,Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...,ham
ham,Me too. Mark is taking forever to pick up my prescription and the pain is coming back.,ham
ham,How's ur paper?,ham
ham,Got smaller capacity one? Quite ex...,ham
spam,Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo,ham
ham,Im good! I have been thinking about you...,ham
spam,u r a winner U ave been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 ),spam
ham,:-) :-),ham
ham,Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?,ham
ham,I am going to sleep. I am tired of travel.,ham
ham,"Haha, just what I was thinkin",ham
ham,Yup but it's not giving me problems now so mayb i'll jus leave it...,ham
ham,Lol no. Just trying to make your day a little more interesting,ham
ham,"How long before you get reply, just defer admission til next semester",ham
ham,"""The word """"Checkmate"""" in chess comes from the Persian phrase """"Shah Maat"""" which means; """"the king is dead.."""" Goodmorning.. Have a good day..:)""",ham
ham,Po de :-):):-):-):-). No need job aha.,ham
ham,Rats. Hey did u ever vote for the next themes?,ham
spam,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY £1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.",spam
ham,I hope your pee burns tonite.,ham
ham,"OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK.",ham
ham,Yay can't wait to party together!,ham
ham,....photoshop makes my computer shut down.,ham
ham,All boys made fun of me today. Ok i have no problem. I just sent one message just for fun,ham
ham,That's one of the issues but california is okay. No snow so its manageable,ham
spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,spam
ham,"Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel...",ham
ham,"Awesome, that gonna be soon or later tonight?",ham
ham,I need details about that online job.,ham
spam,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386,spam
ham,Missing you too.pray inshah allah,ham
ham,Pls help me tell Ashley that i cant find her number oh,ham
ham,I am in escape theatre now. . Going to watch KAVALAN in a few minutes,ham
ham,S.this will increase the chance of winning.,ham
ham,either way works for me. I am  &lt;#&gt;  years old. Hope that doesnt bother you.,ham
ham,Maybe you should find something else to do instead???,ham
ham,Gain the rights of a wife.dont demand it.i am trying as husband too.Lets see,ham
ham,I liked your new house,ham
ham,I'm fine. Hope you are also,ham
ham,"Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent.",ham
ham,Same to u...,ham
ham,yes baby! I need to stretch open your pussy!,ham
ham,Thanks  and ! Or bomb and date as my phone wanted to say!,ham
ham,Ok...,ham
ham,"Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight?",ham
ham,"""""""Response"""" is one of d powerful weapon 2 occupy a place in others 'HEART'... So, always give response 2 who cares 4 U""""... Gud night..swt dreams..take care""",ham
ham,Nokia phone is lovly..,spam
spam,**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270,spam
spam,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,spam
ham,Sorry da..today i wont come to play..i have driving clas..,ham
ham,I'm really sorry I lit your hair on fire,ham
ham,"""Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The """"sleep on a couch"""" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?""",ham
ham,Okey dokey swashbuckling stuff what oh.,ham
ham,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",ham
ham,1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  &lt;#&gt; .joker face.,ham
ham,Dip's cell dead. So i m coming with him. U better respond else we shall come back.,ham
ham,Well. You know what i mean. Texting,ham
ham,Hi dis is yijue i would be happy to work wif ü all for gek1510...,ham
ham,Lol! Oops sorry! Have fun.,ham
ham,Wat happened to the cruise thing,ham
ham,"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?",ham
spam,lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468,spam
ham,The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...,ham
spam,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,spam
ham,Yeah just open chat and click friend lists. Then make the list. Easy as pie,ham
ham,alright tyler's got a minor crisis and has to be home sooner than he thought so be here asap,ham
ham,When/where do I pick you up,ham
ham,As usual u can call me ard 10 smth.,ham
ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",ham
ham,For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.,ham
ham,Poor girl can't go one day lmao,ham
ham,Or just do that 6times,ham
spam,Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.,spam
ham,You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.,ham
ham,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",ham
ham,Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?,ham
ham,Its worse if if uses half way then stops. Its better for him to complete it.,ham
ham,Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.,ham
ham,Send me the new number,ham
ham,Convey my regards to him,ham
spam,Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,spam
ham,2 and half years i missed your friendship:-),ham
ham,I cant pick the phone right now. Pls send a message,ham
ham,Oh for fuck's sake she's in like tallahassee,ham
ham,"Haha, that was the first person I was gonna ask",ham
spam,"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",spam
ham,Taka lor. Wat time u wan 2 come n look 4 us?,ham
spam,* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw,spam
ham,"""""""I;m reaching in another 2 stops.""""""",ham
ham,"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?",ham
spam,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers,spam
ham,Will you come online today night,ham
ham,Then anything special?,ham
ham,"I'm in solihull, | do you want anything?",ham
ham,Will do. Have a good day,ham
ham,WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE,ham
ham,Love that holiday Monday feeling even if I have to go to the dentists in an hour,ham
ham,I am on the way to tirupur.,ham
spam,"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.",spam
ham,You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.,ham
ham,We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow!,ham
ham,"Just dropped em off, omw back now",ham
spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",spam
ham,Sitting in mu waiting for everyone to get out of my suite so I can take a shower,ham
ham,Re your call; You didn't see my facebook huh?,ham
ham,"G says you never answer your texts, confirm/deny",ham
ham,"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng.",ham
ham,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,ham
ham,Oh yah... We never cancel leh... Haha,ham
ham,We can go 4 e normal pilates after our intro...,ham
ham,Ok... Let u noe when i leave my house.,ham
ham,"Oh yes, why is it like torture watching england?",ham
ham,Wanna do some art?! :D,ham
ham,Just hopeing that wasn‘t too pissed up to remember and has gone off to his sisters or something!,ham
spam,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",spam
spam,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service",ham
ham,"Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?",ham
ham,Match started.india  &lt;#&gt;  for 2,ham
ham,Once free call me sir.,ham
ham,Hey do you want anything to buy:),ham
ham,"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?",ham
ham,K..k.:)congratulation ..,ham
ham,G wants to know where the fuck you are,ham
ham,No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x,ham
ham,Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.,ham
ham,Ü go home liao? Ask dad to pick me up at 6...,ham
ham,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?,ham
ham,"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice...",ham
ham,Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.,ham
ham,Wrong phone! This phone! I answer this one but assume the other is people i don't well,ham
ham,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill",ham
ham,I'm already back home so no probably not,ham
spam,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!,spam
spam,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...",ham
ham,I am in bus on the way to calicut,ham
ham,Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night,ham
